Frequency,Depth,Pitch,Speed,Behavioral State,Normalized Depth %,Individual,Species,Species_Num,Length,Efficiency,Thrust Power,Drag Coefficient,Reynolds Number 
0.27778,21.789,49.817,2.7135,,,129,Humpback,2,9.423852558,0.94781,3523.6,0.0067461,2.4494E+07
0.2381,39.804,-7.6106,2.3434,,,129,Humpback,2,9.423852558,0.94796,2239.7,0.0066572,2.1154E+07
0.37037,34.676,10.694,2.3716,,,129,Humpback,2,9.423852558,0.88351,7991.9,0.022917,2.1408E+07
0.38462,48.522,2.1009,2.5012,,,129,Humpback,2,9.423852558,0.88407,9120.8,0.022298,2.2577E+07
0.45455,47.974,17.356,3.0216,,,129,Humpback,2,9.423852558,0.8898,15063,0.020887,2.7275E+07
0.35714,50.495,23.667,2.4693,,,129,Humpback,2,9.423852558,0.89589,7439.1,0.018901,2.2289E+07
0.30303,76.645,-10.519,2.6826,,,129,Humpback,2,9.423852558,0.94135,4287.2,0.0084952,2.4215E+07
0.23256,65.255,-9.6083,2.2887,,,129,Humpback,2,9.423852558,0.94795,2086.8,0.0066587,2.0659E+07
0.3125,44.553,-25.629,2.3237,,,129,Humpback,2,9.423852558,0.90964,4981.6,0.015189,2.0975E+07
0.4,47.8,-14.925,2.8766,,,129,Humpback,2,9.423852558,0.90393,10409,0.016727,2.5966E+07
0.30303,74.134,9.2595,2.6126,,,129,Humpback,2,9.423852558,0.93621,4372.4,0.0093796,2.3583E+07
0.37037,72.633,17.442,2.97,,,129,Humpback,2,9.423852558,0.92308,8215.6,0.011996,2.6809E+07
0.29412,39.586,-2.3808,2.1771,,,129,Humpback,2,9.423852558,0.90711,4208.9,0.015603,1.9652E+07
0.32258,25.532,-20.358,2.332,,,129,Humpback,2,9.423852558,0.90408,5494.3,0.016573,2.105E+07
0.28571,22.973,-19.793,1.7722,,,129,Humpback,2,9.423852558,0.87726,3617.2,0.024858,1.5997E+07
0.28571,16.313,-34.852,1.8973,,,129,Humpback,2,9.423852558,0.88976,3736.1,0.020927,1.7126E+07
0.20833,25.72,-41.067,1.5343,,,129,Humpback,2,9.423852558,0.90697,1486.7,0.015744,1.385E+07
0.30303,23.904,20.303,2.5965,,,129,Humpback,2,9.423852558,0.93608,4339.6,0.0094828,2.3438E+07
0.47619,20.142,28.873,3.0639,,,129,Humpback,2,9.423852558,0.88368,17085,0.022724,2.7656E+07
0.20408,19.759,-0.1514,1.281,,,129,Humpback,2,9.423852558,0.87773,1337.6,0.024339,1.1564E+07
0.2439,16.401,-36.641,1.6984,,,129,Humpback,2,9.423852558,0.89843,2349.9,0.018348,1.5331E+07
0.21277,29.676,-42.296,1.8495,,,129,Humpback,2,9.423852558,0.93863,1489.8,0.0090071,1.6695E+07
0.2439,37.991,-20.475,1.9533,,,129,Humpback,2,9.423852558,0.92305,2342.5,0.012024,1.7632E+07
0.2381,17.968,-2.8108,2.3854,,,129,Humpback,2,9.423852558,0.94829,2289.7,0.0064528,2.1532E+07
0.32258,31.337,-42.322,1.8289,,,129,Humpback,2,9.423852558,0.86039,4935.6,0.03086,1.6509E+07
0.25641,24.904,-19.185,1.5373,,,129,Humpback,2,9.423852558,0.87069,2567.4,0.027031,1.3877E+07
0.28571,11.537,1.8015,2.3823,,,129,Humpback,2,9.423852558,0.93085,3695.8,0.010457,2.1504E+07
0.52632,9.7987,25.51,2.8922,,,129,Humpback,2,9.423852558,0.85626,20847,0.032963,2.6107E+07
0.37037,13.987,27.099,2.0802,,,129,Humpback,2,9.423852558,0.85995,7383.6,0.031379,1.8777E+07
0.35714,16.004,20.914,2.2222,,,129,Humpback,2,9.423852558,0.87739,7091.7,0.024722,2.0059E+07
0.16129,15.431,-7.2345,1.5035,,,129,Humpback,2,9.423852558,0.94691,651.03,0.0073281,1.3571E+07
0.23256,15.518,-8.5389,1.8228,,,129,Humpback,2,9.423852558,0.91786,2063.3,0.013033,1.6453E+07
0.47619,15.263,16.789,2.5891,,,129,Humpback,2,9.423852558,0.85299,15398,0.033935,2.3371E+07
0.16393,15.576,-14.234,1.5003,,,129,Humpback,2,9.423852558,0.94654,668.34,0.0075707,1.3543E+07
0.33333,52.097,-4.5348,2.493,,,129,Humpback,2,9.423852558,0.9098,6088.8,0.015032,2.2504E+07
0.33333,50.626,28.99,2.8985,,,129,Humpback,2,9.423852558,0.93863,5730.6,0.0090025,2.6163E+07
0.30303,43.79,3.6947,2.3416,,,129,Humpback,2,9.423852558,0.9152,4579,0.013642,2.1137E+07
0.25641,59.06,-1.8691,2.1972,,,129,Humpback,2,9.423852558,0.93608,2629.3,0.0094815,1.9834E+07
0.38462,57.545,18.077,2.8141,,,129,Humpback,2,9.423852558,0.90678,9279.6,0.015929,2.5402E+07
0.29412,36.767,9.026,1.7753,,,129,Humpback,2,9.423852558,0.87097,3907,0.026711,1.6025E+07
0.21277,38.354,16.167,1.6933,,,129,Humpback,2,9.423852558,0.92063,1577.1,0.012426,1.5285E+07
0.3125,42.084,12.857,2.0769,,,129,Humpback,2,9.423852558,0.88979,4893.7,0.020894,1.8748E+07
0.29412,43.488,-32.837,1.7337,,,129,Humpback,2,9.423852558,0.86749,3839,0.028182,1.5649E+07
0.34483,46.773,-19.665,2.3705,,,129,Humpback,2,9.423852558,0.89572,6649,0.019095,2.1397E+07
0.32258,50.252,-4.6133,2.395,,,129,Humpback,2,9.423852558,0.90959,5469.2,0.01523,2.1618E+07
0.16667,32.079,4.4515,1.3723,,,129,Humpback,2,9.423852558,0.92833,739.29,0.010943,1.2387E+07
0.32258,33.577,-14.113,2.1217,,,129,Humpback,2,9.423852558,0.88695,5386.3,0.021571,1.9152E+07
0.38462,27.699,9.466,2.823,,,129,Humpback,2,9.423852558,0.90687,9315.7,0.015839,2.5483E+07
0.32258,27.904,28.338,2.6231,,,129,Humpback,2,9.423852558,0.92566,5401.2,0.011447,2.3678E+07
0.28571,25.15,-27.984,1.9752,,,129,Humpback,2,9.423852558,0.89589,3808.3,0.018904,1.783E+07
0.27778,27.96,-8.4278,2.4617,,,129,Humpback,2,9.423852558,0.94138,3306.6,0.0084791,2.2221E+07
0.37037,27.555,11.317,2.9538,,,129,Humpback,2,9.423852558,0.92068,8340.3,0.012379,2.6663E+07
0.37037,34.89,-12.768,2.1199,,,129,Humpback,2,9.423852558,0.8635,7476.2,0.030017,1.9136E+07
0.23256,20.16,-39.581,1.5087,,,129,Humpback,2,9.423852558,0.88398,2010.3,0.022393,1.3619E+07
0.3125,23.666,-4.1613,2.4033,,,129,Humpback,2,9.423852558,0.91507,4992.5,0.013759,2.1693E+07
0.52632,22.627,16.765,3.0592,,,129,Humpback,2,9.423852558,0.8642,21864,0.029213,2.7614E+07
0.43478,19.768,19.754,2.8237,,,129,Humpback,2,9.423852558,0.88402,13155,0.02235,2.5489E+07
0.26316,15.009,-15.974,2.0799,,,129,Humpback,2,9.423852558,0.92045,2958.9,0.01258,1.8774E+07
0.22727,17.731,-14.858,1.984,,,129,Humpback,2,9.423852558,0.93872,1825.1,0.00894,1.7909E+07
0.27778,20.452,-1.48,2.1844,,,129,Humpback,2,9.423852558,0.91795,3530.4,0.012957,1.9718E+07
0.5,18.442,24.128,2.9959,,,129,Humpback,2,9.423852558,0.87067,19022,0.027061,2.7043E+07
0.27778,19.473,-1.4941,2.3676,,,129,Humpback,2,9.423852558,0.93362,3404.6,0.0098136,2.1371E+07
0.5,18.937,13.564,3.0211,,,129,Humpback,2,9.423852558,0.87102,19219,0.026663,2.7271E+07
0.27778,10.564,-60.821,1.4859,,,129,Humpback,2,9.423852558,0.84963,3026.6,0.03529,1.3413E+07
0.2,16.233,-28.027,1.7387,,,129,Humpback,2,9.423852558,0.93863,1237.5,0.0090056,1.5695E+07
0.37037,17.093,13.924,2.6399,,,129,Humpback,2,9.423852558,0.90149,8322.1,0.017303,2.383E+07
0.15625,19.817,10.388,1.3766,,,129,Humpback,2,9.423852558,0.94125,584.3,0.0085678,1.2426E+07
0.20408,14.533,-20.357,2.0114,,,129,Humpback,2,9.423852558,0.94798,1412.8,0.0066413,1.8156E+07
0.38462,15.163,6.5427,2.8769,,,129,Humpback,2,9.423852558,0.9098,9354.8,0.015029,2.5968E+07
0.2381,15.171,-19.114,1.6112,,,129,Humpback,2,9.423852558,0.89294,2183.1,0.019964,1.4544E+07
0.2381,15.267,-20.411,2.0174,,,129,Humpback,2,9.423852558,0.93348,2128.6,0.0099169,1.8211E+07
0.19608,15.962,-5.7343,1.9661,,,129,Humpback,2,9.423852558,0.9483,1280.1,0.0064434,1.7747E+07
0.32258,17.388,49.023,2.1317,,,129,Humpback,2,9.423852558,0.88711,5417.2,0.021393,1.9242E+07
0.25641,10.559,-49.515,1.6002,,,129,Humpback,2,9.423852558,0.8775,2634.2,0.02459,1.4445E+07
0.25641,14.39,-12.152,2.1904,,,129,Humpback,2,9.423852558,0.93367,2685.3,0.009774,1.9772E+07
0.30303,9.6638,-50.822,1.7092,,,129,Humpback,2,9.423852558,0.86015,4065.3,0.031145,1.5428E+07
0.33333,13.965,-21.053,2.1882,,,129,Humpback,2,9.423852558,0.88688,5929,0.021645,1.9752E+07
0.30303,10.006,-41.789,1.6105,,,129,Humpback,2,9.423852558,0.8493,3897.9,0.035694,1.4538E+07
0.28571,13.39,-6.0386,2.071,,,129,Humpback,2,9.423852558,0.90416,3830,0.016495,1.8694E+07
0.47619,12.372,17.073,2.6141,,,129,Humpback,2,9.423852558,0.85346,15581,0.033367,2.3596E+07
0.33333,15.566,-16.915,1.7339,,,129,Humpback,2,9.423852558,0.84551,5102.5,0.037445,1.5651E+07
0.37037,15.979,16.497,2.6642,,,129,Humpback,2,9.423852558,0.90394,8265.6,0.016719,2.4049E+07
0.30303,14.489,3.2862,2.462,,,129,Humpback,2,9.423852558,0.92564,4472.7,0.011465,2.2223E+07
0.33333,13.193,-4.6763,2.0225,,,129,Humpback,2,9.423852558,0.87375,5656.8,0.026156,1.8257E+07
0.23256,21.482,-25.53,2.1215,,,129,Humpback,2,9.423852558,0.94647,1900.5,0.0076142,1.915E+07
0.33333,22.761,10.447,2.6849,,,129,Humpback,2,9.423852558,0.92319,6021.9,0.011901,2.4236E+07
0.2439,27.91,-38.785,2.4458,,,129,Humpback,2,9.423852558,0.9483,2464.1,0.0064426,2.2077E+07
0.32258,23.354,-44.432,1.6374,,,129,Humpback,2,9.423852558,0.84137,4529.6,0.039467,1.4781E+07
0.34483,26.732,-45.133,2.0136,,,129,Humpback,2,9.423852558,0.86708,6115.8,0.028653,1.8177E+07
0.41667,13.788,27.547,2.7918,,,129,Humpback,2,9.423852558,0.89006,11716,0.020595,2.5201E+07
0.28571,8.1324,-44.241,1.493,,,129,Humpback,2,9.423852558,0.84576,3231.7,0.037143,1.3477E+07
0.26316,11.289,-9.134,1.9892,,,129,Humpback,2,9.423852558,0.91234,2977.6,0.014471,1.7956E+07
0.29412,9.1815,-17.358,2.0481,,,129,Humpback,2,9.423852558,0.89843,4120.8,0.018347,1.8488E+07
0.43478,9.7826,12.89,2.6773,,,129,Humpback,2,9.423852558,0.87434,12783,0.02548,2.4167E+07
0.27027,12.738,-21.64,2.2014,,,129,Humpback,2,9.423852558,0.9257,3183.1,0.011413,1.9872E+07
0.35714,15.767,11.145,2.3382,,,129,Humpback,2,9.423852558,0.88679,7268.2,0.02175,2.1106E+07
0.5,14.285,18.258,2.7357,,,129,Humpback,2,9.423852558,0.8533,17964,0.033562,2.4694E+07
0.28571,10.229,-26.53,1.9965,,,129,Humpback,2,9.423852558,0.89854,3793.6,0.018234,1.8022E+07
0.26316,10.575,-32.72,1.9521,,,129,Humpback,2,9.423852558,0.90957,2966.2,0.015253,1.7621E+07
0.18519,16.428,-18.361,2.0906,,,129,Humpback,2,9.423852558,0.95036,1251.7,0.0052407,1.8871E+07
0.4,16.269,15.088,2.9722,,,129,Humpback,2,9.423852558,0.90962,10438,0.015207,2.6829E+07
0.52632,13.516,21.158,3.3837,,,129,Humpback,2,9.423852558,0.88366,23046,0.022756,3.0543E+07
0.27778,16.76,-1.4838,2.2717,,,129,Humpback,2,9.423852558,0.9258,3473,0.011331,2.0506E+07
0.41667,14.549,18.686,2.9907,,,129,Humpback,2,9.423852558,0.9017,11951,0.017089,2.6996E+07
0.3125,16.206,26.403,1.9898,,,129,Humpback,2,9.423852558,0.88079,4827.3,0.02344,1.7961E+07
0.2381,16.901,-10.57,2.0422,,,129,Humpback,2,9.423852558,0.9361,2107.6,0.0094655,1.8434E+07
0.27778,9.8932,-49.258,1.4186,,,129,Humpback,2,9.423852558,0.84171,2914.3,0.039046,1.2806E+07
0.25,14.443,-14.004,1.9783,,,129,Humpback,2,9.423852558,0.92048,2540.6,0.012553,1.7857E+07
0.5,14.012,20.805,2.7996,,,129,Humpback,2,9.423852558,0.85717,18293,0.03189,2.5271E+07
0.15385,18.075,-4.2687,1.6283,,,129,Humpback,2,9.423852558,0.94927,661.56,0.0058621,1.4698E+07
0.4,16.076,23.676,2.7039,,,129,Humpback,2,9.423852558,0.8929,10338,0.020003,2.4407E+07
0.2439,17.978,-21.18,1.5639,,,129,Humpback,2,9.423852558,0.88356,2286.2,0.022862,1.4117E+07
0.33333,18.535,16.671,2.3962,,,129,Humpback,2,9.423852558,0.90174,6130.1,0.017043,2.163E+07
0.26316,12.968,-30.403,2.0834,,,129,Humpback,2,9.423852558,0.92049,2965,0.012543,1.8806E+07
0.38462,14.777,0.77656,3.0492,,,129,Humpback,2,9.423852558,0.92053,9272.6,0.012511,2.7524E+07
0.32258,20.223,-44.793,2.0137,,,129,Humpback,2,9.423852558,0.87751,5246.7,0.02458,1.8177E+07
0.5,14.317,15.591,2.6399,,,129,Humpback,2,9.423852558,0.84896,17368,0.03611,2.383E+07
0.45455,12.147,11.411,3.0703,,,129,Humpback,2,9.423852558,0.89288,15155,0.02003,2.7714E+07
0.38462,8.5162,11.908,2.6533,,,129,Humpback,2,9.423852558,0.89582,9266,0.018976,2.395E+07
0.20833,12.369,3.4498,1.7666,,,129,Humpback,2,9.423852558,0.9335,1427.4,0.009903,1.5947E+07
0.22222,14.665,-14.97,1.5142,,,129,Humpback,2,9.423852558,0.89316,1789.9,0.019721,1.3669E+07
0.30303,15.019,19.854,2.376,,,129,Humpback,2,9.423852558,0.91787,4567,0.013024,2.1447E+07
0.23256,14.797,-30.536,1.8334,,,129,Humpback,2,9.423852558,0.92039,2035.8,0.012637,1.6549E+07
0.25,16.72,12.345,2.298,,,129,Humpback,2,9.423852558,0.94663,2383.1,0.0075121,2.0743E+07
0.22222,14.588,-0.090107,1.8528,,,129,Humpback,2,9.423852558,0.93085,1738.8,0.010457,1.6725E+07
0.21739,14.465,-18.143,1.5079,,,129,Humpback,2,9.423852558,0.89599,1684.4,0.018792,1.3612E+07
0.30303,14.874,17.149,2.4192,,,129,Humpback,2,9.423852558,0.92297,4475.5,0.012091,2.1838E+07
0.22727,12.624,-1.7242,1.8477,,,129,Humpback,2,9.423852558,0.92565,1888.5,0.011451,1.6679E+07
0.45455,10.559,22.368,2.71,,,129,Humpback,2,9.423852558,0.87046,14204,0.0273,2.4462E+07
0.15152,11.424,-1.1453,1.5639,,,129,Humpback,2,9.423852558,0.94883,612.42,0.0061242,1.4117E+07
0.28571,8.3815,-36.076,1.7263,,,129,Humpback,2,9.423852558,0.87102,3586.1,0.026663,1.5583E+07
0.2439,12.45,-7.7498,2.0544,,,129,Humpback,2,9.423852558,0.93109,2327.8,0.010269,1.8545E+07
0.2439,10.806,-11.724,1.7671,,,129,Humpback,2,9.423852558,0.90415,2381.3,0.016507,1.5951E+07
0.29412,8.7464,-42.264,1.7358,,,129,Humpback,2,9.423852558,0.86754,3844.9,0.028121,1.5669E+07
0.27778,12.553,-8.9786,2.2741,,,129,Humpback,2,9.423852558,0.92582,3477.3,0.011311,2.0528E+07
0.2439,13.818,2.0058,1.9905,,,129,Humpback,2,9.423852558,0.92575,2344.9,0.011374,1.7967E+07
0.52632,11.634,19.17,2.9728,,,129,Humpback,2,9.423852558,0.86022,21337,0.031067,2.6835E+07
0.25,12.683,-7.2971,1.8952,,,129,Humpback,2,9.423852558,0.91241,2561.9,0.014398,1.7107E+07
0.32258,9.0807,-39.467,1.6355,,,129,Humpback,2,9.423852558,0.84131,4522.9,0.03955,1.4763E+07
0.26316,11.677,-1.0241,2.2318,,,129,Humpback,2,9.423852558,0.9335,2877.3,0.0099011,2.0146E+07
0.55556,10.452,18.72,2.8944,,,129,Humpback,2,9.423852558,0.8456,23669,0.037341,2.6127E+07
0.22727,12.358,-8.4228,1.7266,,,129,Humpback,2,9.423852558,0.91247,1929.9,0.014342,1.5586E+07
0.27027,9.0814,-41.614,1.9278,,,129,Humpback,2,9.423852558,0.90151,3236.6,0.017281,1.7402E+07
0.3125,12.614,-6.9677,2.4288,,,129,Humpback,2,9.423852558,0.91764,4955.2,0.01323,2.1924E+07
0.25641,13.141,-23.802,1.3049,,,129,Humpback,2,9.423852558,0.84151,2282.1,0.039291,1.1779E+07
0.25,14.843,7.5142,2.1224,,,129,Humpback,2,9.423852558,0.93353,2470,0.0098829,1.9158E+07
0.28571,15.174,-1.2514,2.1038,,,129,Humpback,2,9.423852558,0.90697,3833.8,0.015749,1.8991E+07
0.35714,14.57,10.825,2.7733,,,129,Humpback,2,9.423852558,0.91762,7388.6,0.013251,2.5033E+07
0.27027,9.326,-38.33,1.7014,,,129,Humpback,2,9.423852558,0.88036,3079.6,0.023917,1.5358E+07
0.29412,12.645,-2.6832,2.2644,,,129,Humpback,2,9.423852558,0.9151,4168,0.013731,2.044E+07
0.2381,11.03,-29.108,1.3301,,,129,Humpback,2,9.423852558,0.85706,1969.7,0.03202,1.2006E+07
0.27778,13.188,4.0705,2.1361,,,129,Humpback,2,9.423852558,0.91507,3506.2,0.01376,1.9282E+07
0.27778,16.819,-21.023,1.756,,,129,Humpback,2,9.423852558,0.88052,3360.6,0.023741,1.5851E+07
0.41667,8.8996,12.034,2.726,,,129,Humpback,2,9.423852558,0.88677,11532,0.021777,2.4606E+07
0.32258,12.713,10.508,2.1785,,,129,Humpback,2,9.423852558,0.89287,5415.7,0.020037,1.9665E+07
0.25641,16.408,-6.8675,1.9886,,,129,Humpback,2,9.423852558,0.91759,2730.2,0.01328,1.795E+07
0.20833,13.461,1.0394,1.7082,,,129,Humpback,2,9.423852558,0.92586,1469.7,0.01128,1.5419E+07
0.2439,13.304,-2.3154,1.8476,,,129,Humpback,2,9.423852558,0.91239,2376.9,0.014416,1.6678E+07
0.43478,12.522,15.064,2.7956,,,129,Humpback,2,9.423852558,0.88366,12994,0.02275,2.5235E+07
0.625,10.733,19.1,3.1567,,,129,Humpback,2,9.423852558,0.8411,32740,0.039816,2.8494E+07
0.25,13.745,-9.3236,1.5303,,,129,Humpback,2,9.423852558,0.8741,2412.5,0.025749,1.3814E+07
0.3125,13.548,20.004,2.562,,,129,Humpback,2,9.423852558,0.92586,4959.8,0.011282,2.3127E+07
0.66667,10.335,31.136,3.0913,,,129,Humpback,2,9.423852558,0.82523,37056,0.047984,2.7904E+07
0.25641,12.797,-31.426,2.0042,,,129,Humpback,2,9.423852558,0.91779,2756.3,0.013097,1.8091E+07
0.3125,11.208,-8.3936,2.2761,,,129,Humpback,2,9.423852558,0.9043,5040.9,0.016354,2.0545E+07
0.37037,17.363,-36.474,1.8374,,,129,Humpback,2,9.423852558,0.83739,6726.9,0.041484,1.6585E+07
0.25641,11.923,-15.06,2.2886,,,129,Humpback,2,9.423852558,0.94368,2552,0.0081443,2.0658E+07
0.33333,13.25,6.2525,2.8499,,,129,Humpback,2,9.423852558,0.93603,5760.5,0.0095201,2.5725E+07
0.26316,9.3012,-39.535,1.8017,,,129,Humpback,2,9.423852558,0.89331,2989.8,0.019555,1.6263E+07
0.26316,13.842,-10.285,2.2672,,,129,Humpback,2,9.423852558,0.9362,2861,0.0093917,2.0465E+07
0.52632,13.503,13.679,2.8744,,,129,Humpback,2,9.423852558,0.85321,20904,0.033672,2.5946E+07
0.25641,12.74,-19.093,2.3558,,,129,Humpback,2,9.423852558,0.94662,2569.7,0.0075183,2.1265E+07
0.27027,10.704,-38.829,1.5632,,,129,Humpback,2,9.423852558,0.86397,2942.7,0.02947,1.411E+07
0.27778,14.283,-12.532,2.3152,,,129,Humpback,2,9.423852558,0.93084,3394.7,0.010464,2.0899E+07
0.28571,13.89,1.4037,2.1854,,,129,Humpback,2,9.423852558,0.91492,3790.4,0.013893,1.9726E+07
0.5,11.785,21.239,3.1705,,,129,Humpback,2,9.423852558,0.88064,19673,0.023613,2.8619E+07
0.27027,10.374,-42.374,1.7984,,,129,Humpback,2,9.423852558,0.88983,3170.4,0.020849,1.6234E+07
0.27778,14.721,-15.351,2.2969,,,129,Humpback,2,9.423852558,0.92843,3440.4,0.01086,2.0733E+07
0.47619,15.322,7.6153,3.0668,,,129,Humpback,2,9.423852558,0.88372,17105,0.022685,2.7683E+07
0.27778,15.904,-10.773,1.943,,,129,Humpback,2,9.423852558,0.89857,3490.3,0.018203,1.7538E+07
0.4,15.253,13.604,2.9365,,,129,Humpback,2,9.423852558,0.90688,10481,0.015834,2.6507E+07
0.29412,13.558,4.9357,2.2426,,,129,Humpback,2,9.423852558,0.91257,4201.4,0.014249,2.0243E+07
0.5,11.959,21.995,3.0158,,,129,Humpback,2,9.423852558,0.87094,19178,0.026746,2.7222E+07
0.19608,15.527,-16.604,1.565,,,129,Humpback,2,9.423852558,0.9207,1238.7,0.012362,1.4127E+07
0.32258,16.054,5.5163,2.4461,,,129,Humpback,2,9.423852558,0.91242,5505.9,0.01439,2.208E+07
0.23256,13.62,-1.4087,1.7557,,,129,Humpback,2,9.423852558,0.9123,2051.9,0.014504,1.5848E+07
0.26316,15.179,-13.334,1.3559,,,129,Humpback,2,9.423852558,0.84501,2481.3,0.038076,1.2239E+07
0.30303,15.376,14.316,2.1667,,,129,Humpback,2,9.423852558,0.90159,4575.6,0.017206,1.9558E+07
0.2439,13.59,1.7284,2.113,,,129,Humpback,2,9.423852558,0.93855,2234.9,0.0090618,1.9073E+07
0.2439,10.299,-25.701,2.1076,,,129,Humpback,2,9.423852558,0.93626,2286.2,0.0093418,1.9024E+07
0.27027,13.293,0.46194,2.0753,,,129,Humpback,2,9.423852558,0.91503,3223.7,0.013796,1.8733E+07
0.47619,11.574,20.591,2.9609,,,129,Humpback,2,9.423852558,0.87736,16796,0.024752,2.6727E+07
0.27778,17.497,12.747,2.4225,,,129,Humpback,2,9.423852558,0.9387,3328.2,0.0089557,2.1867E+07
0.16393,14.27,-1.295,1.9873,,,129,Humpback,2,9.423852558,0.95149,951.12,0.0046359,1.7938E+07
0.15625,13.971,3.6564,1.9853,,,129,Humpback,2,9.423852558,0.95219,875.12,0.0042779,1.7921E+07
0.37037,10.657,28.854,2.7402,,,129,Humpback,2,9.423852558,0.9071,8399.7,0.015616,2.4735E+07
0.17857,14.42,-3.6735,1.7846,,,129,Humpback,2,9.423852558,0.94824,962.93,0.0064814,1.6109E+07
0.38462,12.033,22.729,2.9465,,,129,Humpback,2,9.423852558,0.91497,9264,0.013854,2.6597E+07
0.20408,13.496,9.2667,1.87,,,129,Humpback,2,9.423852558,0.94656,1291.4,0.0075544,1.688E+07
0.2,13.003,5.2216,1.8694,,,129,Humpback,2,9.423852558,0.94696,1245.5,0.0072924,1.6875E+07
0.22222,15.192,13.498,2.002,,,129,Humpback,2,9.423852558,0.94622,1633,0.0077853,1.8071E+07
0.45455,11.798,24.935,2.8806,,,129,Humpback,2,9.423852558,0.88061,14770,0.023637,2.6002E+07
0.27027,12.985,5.7369,1.8669,,,129,Humpback,2,9.423852558,0.89587,3220.4,0.018931,1.6852E+07
0.47619,10.713,27.536,2.7937,,,129,Humpback,2,9.423852558,0.86729,16198,0.028418,2.5218E+07
0.26316,15.751,4.6899,1.983,,,129,Humpback,2,9.423852558,0.91225,2966.3,0.014552,1.7899E+07
0.43478,13.944,20.268,2.8554,,,129,Humpback,2,9.423852558,0.8869,13164,0.021629,2.5775E+07
0.2439,13.959,6.5322,1.8711,,,129,Humpback,2,9.423852558,0.915,2366.5,0.013819,1.689E+07
0.25641,9.566,-44.902,2.2864,,,129,Humpback,2,9.423852558,0.94366,2549,0.008158,2.0639E+07
0.22727,15.464,-11.734,2.344,,,129,Humpback,2,9.423852558,0.94881,2064.8,0.006133,2.1158E+07
0.20833,11.792,-12.382,1.6179,,,129,Humpback,2,9.423852558,0.91762,1466.8,0.013248,1.4605E+07
0.34483,11.123,19.944,2.9345,,,129,Humpback,2,9.423852558,0.93358,6500.7,0.0098407,2.6489E+07
0.2439,13.81,-23.036,1.4181,,,129,Humpback,2,9.423852558,0.86421,2176.8,0.029197,1.2801E+07
0.27027,15.112,11.092,2.073,,,129,Humpback,2,9.423852558,0.915,3219.3,0.013824,1.8712E+07
0.17241,12.639,-2.259,1.6539,,,129,Humpback,2,9.423852558,0.94747,823.84,0.0069657,1.4929E+07
0.17544,13.617,5.3964,1.7302,,,129,Humpback,2,9.423852558,0.94799,898.25,0.0066338,1.5618E+07
0.35714,10.466,19.075,2.8898,,,129,Humpback,2,9.423852558,0.9233,7448,0.011805,2.6086E+07
0.30303,11.42,-2.2157,2.0932,,,129,Humpback,2,9.423852558,0.89587,4539,0.018932,1.8895E+07
0.23256,13.876,5.3651,1.8508,,,129,Humpback,2,9.423852558,0.92063,2059.5,0.012426,1.6707E+07
0.2381,12.82,-20.327,1.298,,,129,Humpback,2,9.423852558,0.85312,1931.1,0.033776,1.1717E+07
0.27778,14.172,11.911,2.0859,,,129,Humpback,2,9.423852558,0.90991,3541,0.014925,1.8829E+07
0.27778,12.938,-0.22628,2.0059,,,129,Humpback,2,9.423852558,0.90405,3503.4,0.016606,1.8106E+07
0.43478,11.236,18.177,3.0329,,,129,Humpback,2,9.423852558,0.89849,13340,0.018291,2.7377E+07
0.20833,12.773,5.5414,1.8693,,,129,Humpback,2,9.423852558,0.94379,1377.7,0.0080679,1.6874E+07
0.25641,12.259,0.88656,2.1366,,,129,Humpback,2,9.423852558,0.93084,2669.2,0.010468,1.9286E+07
0.23256,9.404,-15.337,1.8433,,,129,Humpback,2,9.423852558,0.92052,2049.2,0.012516,1.6639E+07
0.2,13.86,-6.7321,1.7209,,,129,Humpback,2,9.423852558,0.93617,1254.1,0.0094121,1.5534E+07
0.33333,12.759,14.23,2.7394,,,129,Humpback,2,9.423852558,0.92828,5900.5,0.01098,2.4727E+07
0.25641,11.926,-5.6114,1.8616,,,129,Humpback,2,9.423852558,0.90421,2773.7,0.016447,1.6804E+07
0.25641,11.74,10.462,2.0023,,,129,Humpback,2,9.423852558,0.91777,2753.1,0.013119,1.8074E+07
0.41667,9.3103,23.044,2.7001,,,129,Humpback,2,9.423852558,0.88394,11547,0.022437,2.4373E+07
0.26316,12.262,12.302,1.9713,,,129,Humpback,2,9.423852558,0.90984,3001.9,0.014989,1.7794E+07
0.3125,12.45,17.163,2.1463,,,129,Humpback,2,9.423852558,0.89569,4943.4,0.019125,1.9374E+07
0.47619,9.2408,25.391,2.9078,,,129,Humpback,2,9.423852558,0.874,16622,0.025862,2.6248E+07
0.27778,14.8,5.2693,2.001,,,129,Humpback,2,9.423852558,0.90398,3493.1,0.016677,1.8062E+07
0.28571,13.333,18.788,2.3559,,,129,Humpback,2,9.423852558,0.92836,3731,0.010915,2.1266E+07
0.27778,18.807,-25.933,1.8427,,,129,Humpback,2,9.423852558,0.88973,3429.2,0.020963,1.6634E+07
0.33333,16.906,-40.316,1.4142,,,129,Humpback,2,9.423852558,0.80802,4277.8,0.057854,1.2766E+07
0.27778,20.391,-9.3037,2.0149,,,129,Humpback,2,9.423852558,0.90418,3522.8,0.016473,1.8188E+07
